"No.","Time","Source","Destination","Protocol","Length","Info"
"464","14.162098729","172.17.61.78","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 "
"465","14.211193406","IETF-VRRP-VRID_02","Intel_30:32:07","ARP","56","Who has 172.17.61.55? Tell 172.17.60.1"
"466","14.234097762","fe80::182a:ab1e:f0a0:b7b0","ff02::fb","MDNS","451","Standard query response 0x0000 PTR Arnabhaâ\200\231s MacBook Air._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 60038 Arnabhas-MacBook-Air.local AAAA, cache flush fe80::182a:ab1e:f0a0:b7b0 A, cache flush 172.17.61.135 NSEC, cache flush Arnabhaâ\200\231s MacBook Air._companion-link._tcp.local NSEC, cache flush Arnabhas-MacBook-Air.local"
"467","14.234655684","172.17.61.226","224.0.0.251","MDNS","433","Standard query response 0x0000 PTR saankhyaâ\200\231s MacBook Air._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 49690 saankhyas-MacBook-Air.local AAAA, cache flush fe80::c94:a8ee:5bb4:5ade A, cache flush 172.17.61.226 NSEC, cache flush saankhyaâ\200\231s MacBook Air._companion-link._tcp.local NSEC, cache flush saankhyas-MacBook-Air.local"
"468","14.234661618","172.17.61.135","224.0.0.251","MDNS","431","Standard query response 0x0000 PTR Arnabhaâ\200\231s MacBook Air._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 60038 Arnabhas-MacBook-Air.local AAAA, cache flush fe80::182a:ab1e:f0a0:b7b0 A, cache flush 172.17.61.135 NSEC, cache flush Arnabhaâ\200\231s MacBook Air._companion-link._tcp.local NSEC, cache flush Arnabhas-MacBook-Air.local"
"469","14.235348643","fe80::c94:a8ee:5bb4:5ade","ff02::fb","MDNS","453","Standard query response 0x0000 PTR saankhyaâ\200\231s MacBook Air._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 49690 saankhyas-MacBook-Air.local AAAA, cache flush fe80::c94:a8ee:5bb4:5ade A, cache flush 172.17.61.226 NSEC, cache flush saankhyaâ\200\231s MacBook Air._companion-link._tcp.local NSEC, cache flush saankhyas-MacBook-Air.local"
"470","14.307546746","172.17.60.2","224.0.0.18","VRRP","60","Announcement (v2)"
"471","14.311989397","IETF-VRRP-VRID_02","Intel_30:32:07","ARP","56","Who has 172.17.60.19? Tell 172.17.60.1"
"472","14.356038860","172.17.61.78","172.17.61.255","NBNS","92","Name query NB <01><02>__MSBROWSE__<02><01>"
"473","14.374596487","172.17.60.145","224.0.0.251","MDNS","109","Standard query 0x0000 TXT 0X1622â\200\231s MacBook Air._companion-link._tcp.local, ""QU"" question"
"474","14.383622029","fe80::4f2:f484:ab9d:e0a5","ff02::fb","MDNS","129","Standard query 0x0000 TXT 0X1622â\200\231s MacBook Air._companion-link._tcp.local, ""QU"" question"
"475","14.410235228","172.17.61.200","172.24.2.77","DNS","104","Standard query 0x19a5 A ssl.gstatic.com.bits-pilani.ac.in OPT"
"476","14.410566191","172.17.61.200","172.24.2.76","DNS","86","Standard query 0x0646 A ssl.gstatic.com OPT"
"477","14.412285140","172.24.2.76","172.17.61.200","DNS","102","Standard query response 0x0646 A ssl.gstatic.com A 142.250.193.131 OPT"
"478","14.416866528","172.17.61.200","142.250.193.131","TLSv1.2","160","Application Data"
"479","14.417379114","172.17.61.200","142.250.193.131","TLSv1.2","105","Application Data"
"480","14.419367632","142.250.193.131","172.17.61.200","TCP","66","443  >  33702 [ACK] Seq=1 Ack=134 Win=317 Len=0 TSval=2110735523 TSecr=1574447392"
"481","14.451923682","172.17.61.200","172.24.2.76","DNS","87","Standard query 0xf924 A web.whatsapp.com OPT"
"482","14.454420569","172.24.2.76","172.17.61.200","DNS","140","Standard query response 0xf924 A web.whatsapp.com CNAME mmx-ds.cdn.whatsapp.net A 57.144.151.32 OPT"
"483","14.455747207","172.17.61.200","57.144.151.32","TCP","74","51472  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1538959281 TSecr=0 WS=1024"
"484","14.457600895","57.144.151.32","172.17.61.200","TCP","74","443  >  51472 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=3716196549 TSecr=1538959281 WS=128"
"485","14.457716738","172.17.61.200","57.144.151.32","TCP","66","51472  >  443 [ACK] Seq=1 Ack=1 Win=64512 Len=0 TSval=1538959283 TSecr=3716196549"
"486","14.458590661","172.17.61.200","57.144.151.32","TLSv1.3","583","Client Hello (SNI=web.whatsapp.com)"
"487","14.460222884","57.144.151.32","172.17.61.200","TCP","66","443  >  51472 [ACK] Seq=1 Ack=518 Win=30080 Len=0 TSval=3716196552 TSecr=1538959284"
"488","14.535928715","142.250.193.131","172.17.61.200","TLSv1.2","329","Application Data, Application Data, Application Data, Application Data"
"489","14.539203245","172.17.61.200","142.250.193.131","TLSv1.2","101","Application Data"
"490","14.539292099","172.17.61.200","142.250.193.131","TLSv1.2","105","Application Data"
"491","14.541532286","142.250.193.131","172.17.61.200","TCP","66","443  >  33702 [ACK] Seq=264 Ack=208 Win=317 Len=0 TSval=2110735645 TSecr=1574447514"
"492","14.596747040","IETF-VRRP-VRID_02","Intel_30:32:07","ARP","56","Who has 172.17.61.98? Tell 172.17.60.1"
"493","14.642423889","57.144.151.32","172.17.61.200","TLSv1.3","278","Server Hello, Change Cipher Spec, Application Data"
"494","14.642500490","172.17.61.200","57.144.151.32","TCP","66","51472  >  443 [ACK] Seq=518 Ack=213 Win=64512 Len=0 TSval=1538959468 TSecr=3716196734"
"495","14.643486918","172.17.61.200","57.144.151.32","TLSv1.3","130","Change Cipher Spec, Application Data"
"496","14.643803528","172.17.61.200","57.144.151.32","TLSv1.3","158","Application Data"
"497","14.644182386","172.17.61.200","57.144.151.32","TLSv1.3","586","Application Data"
"498","14.645159730","57.144.151.32","172.17.61.200","TCP","66","443  >  51472 [ACK] Seq=213 Ack=582 Win=30080 Len=0 TSval=3716196737 TSecr=1538959469"
"499","14.645545373","57.144.151.32","172.17.61.200","TCP","66","443  >  51472 [ACK] Seq=213 Ack=674 Win=30080 Len=0 TSval=3716196737 TSecr=1538959469"
"500","14.645545586","57.144.151.32","172.17.61.200","TCP","66","443  >  51472 [ACK] Seq=213 Ack=1194 Win=31104 Len=0 TSval=3716196737 TSecr=1538959469"
"501","14.717838022","IETF-VRRP-VRID_02","Intel_30:32:07","ARP","56","Who has 172.17.60.191? Tell 172.17.60.1"
"502","14.737126127","57.144.151.32","172.17.61.200","TLSv1.3","245","Application Data"
"503","14.737127199","57.144.151.32","172.17.61.200","TLSv1.3","140","Application Data"
"504","14.737451597","172.17.61.200","57.144.151.32","TCP","66","51472  >  443 [ACK] Seq=1194 Ack=466 Win=64512 Len=0 TSval=1538959563 TSecr=3716196829"
"505","14.737816519","172.17.61.200","57.144.151.32","TLSv1.3","97","Application Data"
"506","14.739439232","57.144.151.32","172.17.61.200","TCP","66","443  >  51472 [ACK] Seq=466 Ack=1225 Win=31104 Len=0 TSval=3716196831 TSecr=1538959563"
"507","14.799473139","3a:f7:2a:72:dd:be","Intel_30:32:07","ARP","56","Who has 172.17.60.1? Tell 172.17.60.145"
"508","14.817702646","fe80::4f2:f484:ab9d:e0a5","ff02::fb","MDNS","98","Standard query 0x0000 PTR _rdlink._tcp.local, ""QM"" question"
"509","14.821166643","172.17.60.145","224.0.0.251","MDNS","78","Standard query 0x0000 PTR _rdlink._tcp.local, ""QM"" question"
"510","14.850302746","172.17.61.200","104.16.10.34","TCP","66","[TCP Dup ACK 18#14] 47466  >  443 [ACK] Seq=1 Ack=1 Win=61 Len=0 TSval=3486637551 TSecr=1867231396"
"511","14.851727840","104.16.10.34","172.17.61.200","TCP","66","[TCP Dup ACK 19#14] 443  >  47466 [ACK] Seq=1 Ack=2 Win=295 Len=0 TSval=1867232421 TSecr=3486572934"
"512","14.953892216","172.17.61.200","172.17.60.173","TLSv1.2","202","Application Data"
"513","14.956642050","IETF-VRRP-VRID_02","Intel_30:32:07","ARP","56","Who has 172.17.60.19? Tell 172.17.60.1"
"514","14.963356719","172.17.60.173","172.17.61.200","TCP","66","1716  >  54502 [ACK] Seq=1 Ack=137 Win=336 Len=0 TSval=1618324668 TSecr=2361082888"
"515","15.119651108","fe80::4f2:f484:ab9d:e0a5","ff02::16","ICMPv6","110","Multicast Listener Report Message v2"
"516","15.119668346","IETF-VRRP-VRID_02","Intel_30:32:07","ARP","56","Who has 172.17.61.234? Tell 172.17.60.1"
"517","15.119669246","IETF-VRRP-VRID_02","Intel_30:32:07","ARP","56","Who has 172.17.60.10? Tell 172.17.60.1"
"518","15.119669324","3a:f7:2a:72:dd:be","Intel_30:32:07","ARP","56","ARP Announcement for 172.17.60.145"
"519","15.139204141","172.17.60.2","224.0.0.18","VRRP","60","Announcement (v2)"
"520","15.153416381","172.17.60.145","224.0.0.251","MDNS","675","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR Shivanshâ\200\231s MacBook Air._companion-link._tcp.local PTR 0X1622â\200\231s MacBook Air._companion-link._tcp.local PTR Gauthamâ\200\231s MacBook Air._companion-link._tcp.local PTR Aadidevâ\200\231s iMac._companion-link._tcp.local PTR Prathamâ\200\231s MacBook Air._companion-link._tcp.local PTR Arhamâ\200\231s MacBook Air._companion-link._tcp.local PTR Shantnuâ\200\231s MacBook Air._companion-link._tcp.local PTR Adityaâ\200\231s MacBook Air (3)._companion-link._tcp.local PTR Joshuaâ\200\231s MacBook Air._companion-link._tcp.local PTR iPad (3)._companion-link._tcp.local PTR iPad (5)._companion-link._tcp.local PTR iPad (7)._companion-link._tcp.local PTR Namanâ\200\231s MacBook Air._companion-link._tcp.local PTR Nehaâ\200\231s MacBook Air._companion-link._tcp.local PTR Bhuvanâ\200\231s MacBook Pro._companion-link._tcp.local PTR Arnabhaâ\200\231s MacBook Air._companion-link._tcp.local PTR saankhyaâ\200\231s MacBook Air._companion-link._tcp.local"
"521","15.154505351","fe80::4f2:f484:ab9d:e0a5","ff02::fb","MDNS","695","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR Shivanshâ\200\231s MacBook Air._companion-link._tcp.local PTR 0X1622â\200\231s MacBook Air._companion-link._tcp.local PTR Gauthamâ\200\231s MacBook Air._companion-link._tcp.local PTR Aadidevâ\200\231s iMac._companion-link._tcp.local PTR Prathamâ\200\231s MacBook Air._companion-link._tcp.local PTR Arhamâ\200\231s MacBook Air._companion-link._tcp.local PTR Shantnuâ\200\231s MacBook Air._companion-link._tcp.local PTR Adityaâ\200\231s MacBook Air (3)._companion-link._tcp.local PTR Joshuaâ\200\231s MacBook Air._companion-link._tcp.local PTR iPad (3)._companion-link._tcp.local PTR iPad (5)._companion-link._tcp.local PTR iPad (7)._companion-link._tcp.local PTR Namanâ\200\231s MacBook Air._companion-link._tcp.local PTR Nehaâ\200\231s MacBook Air._companion-link._tcp.local PTR Bhuvanâ\200\231s MacBook Pro._companion-link._tcp.local PTR Arnabhaâ\200\231s MacBook Air._companion-link._tcp.local PTR saankhyaâ\200\231s MacBook Air._companion-link._tcp.local"
"522","15.159331733","13.126.138.201","172.17.61.200","TLSv1.2","105","Application Data"
"523","15.159402237","172.17.61.200","13.126.138.201","TCP","66","36860  >  443 [ACK] Seq=1 Ack=40 Win=62 Len=0 TSval=391976652 TSecr=1959011790"
"524","15.159743488","172.17.61.200","13.126.138.201","TCP","66","36860  >  443 [FIN, ACK] Seq=1 Ack=40 Win=62 Len=0 TSval=391976652 TSecr=1959011790"
"525","15.161618434","13.126.138.201","172.17.61.200","TCP","66","443  >  36860 [FIN, ACK] Seq=40 Ack=2 Win=317 Len=0 TSval=1959011792 TSecr=391976652"
"526","15.161694901","172.17.61.200","13.126.138.201","TCP","66","36860  >  443 [ACK] Seq=2 Ack=41 Win=62 Len=0 TSval=391976654 TSecr=1959011792"
"527","15.245035056","57.144.151.32","172.17.61.200","TLSv1.3","110","Application Data"
"528","15.252560987","57.144.151.32","172.17.61.200","TCP","1446","443  >  51472 [PSH, ACK] Seq=510 Ack=1225 Win=31104 Len=1380 TSval=3716197335 TSecr=1538959563 [TCP PDU reassembled in 530]"
"529","15.252561583","57.144.151.32","172.17.61.200","TCP","1446","443  >  51472 [PSH, ACK] Seq=1890 Ack=1225 Win=31104 Len=1380 TSval=3716197335 TSecr=1538959563 [TCP PDU reassembled in 530]"
"530","15.252561690","57.144.151.32","172.17.61.200","TLSv1.3","5968","Application Data, Application Data"
"531","15.252850156","172.17.61.200","57.144.151.32","TCP","66","51472  >  443 [ACK] Seq=1225 Ack=9172 Win=56320 Len=0 TSval=1538960078 TSecr=3716197331"
"532","15.396223520","172.17.61.200","3.7.13.58","TLSv1.2","120","Application Data"
"533","15.396560955","172.17.61.200","3.7.13.58","TLSv1.2","120","Application Data"
"534","15.396710137","172.17.61.200","3.7.13.58","TLSv1.2","120","Application Data"
"535","15.399905505","3.7.13.58","172.17.61.200","TCP","66","443  >  60048 [ACK] Seq=57 Ack=184 Win=362 Len=0 TSval=3744533410 TSecr=1764744861"
"536","15.399928936","3.7.13.58","172.17.61.200","TCP","66","443  >  60052 [ACK] Seq=57 Ack=184 Win=340 Len=0 TSval=3744533410 TSecr=1764744862"
"537","15.399925977","3.7.13.58","172.17.61.200","TCP","66","443  >  60068 [ACK] Seq=57 Ack=184 Win=317 Len=0 TSval=3744533410 TSecr=1764744862"
"538","15.428342668","3a:f7:2a:72:dd:be","Intel_30:32:07","ARP","56","Who has 172.17.60.1? Tell 172.17.60.145"
"539","15.442608903","3.7.13.58","172.17.61.200","TLSv1.2","122","Application Data"
"540","15.442698731","172.17.61.200","3.7.13.58","TCP","66","60068  >  443 [ACK] Seq=184 Ack=113 Win=45 Len=0 TSval=1764744908 TSecr=3744533453"
"541","15.444668143","3.7.13.58","172.17.61.200","TLSv1.2","122","Application Data"
"542","15.444738705","172.17.61.200","3.7.13.58","TCP","66","60048  >  443 [ACK] Seq=184 Ack=113 Win=44 Len=0 TSval=1764744910 TSecr=3744533455"
"543","15.444733473","3.7.13.58","172.17.61.200","TLSv1.2","122","Application Data"
"544","15.444805244","172.17.61.200","3.7.13.58","TCP","66","60052  >  443 [ACK] Seq=184 Ack=113 Win=45 Len=0 TSval=1764744910 TSecr=3744533455"
"545","15.637154117","IETF-VRRP-VRID_02","Intel_30:32:07","ARP","56","Who has 172.17.60.191? Tell 172.17.60.1"
"546","15.653732610","IETF-VRRP-VRID_02","Intel_30:32:07","ARP","56","Who has 172.17.60.19? Tell 172.17.60.1"
"547","15.874385896","172.17.61.200","104.16.10.34","TCP","66","[TCP Dup ACK 18#15] 47466  >  443 [ACK] Seq=1 Ack=1 Win=61 Len=0 TSval=3486638575 TSecr=1867232421"
"548","15.877601101","172.17.61.24","172.17.61.255","NBNS","92","Name query NB WORKGROUP<1d>"
"549","15.877614050","172.17.61.78","172.17.61.255","NBNS","92","Name query NB <01><02>__MSBROWSE__<02><01>"
"550","15.877665551","172.17.61.135","172.17.61.255","NBNS","92","Name query NB WORKGROUP<1d>"
"551","15.878026525","104.16.10.34","172.17.61.200","TCP","66","[TCP Dup ACK 19#15] 443  >  47466 [ACK] Seq=1 Ack=2 Win=295 Len=0 TSval=1867233446 TSecr=3486572934"
"552","15.897115412","IETF-VRRP-VRID_02","Intel_30:32:07","ARP","56","Who has 172.17.60.10? Tell 172.17.60.1"
"553","15.897116102","IETF-VRRP-VRID_02","Intel_30:32:07","ARP","56","Who has 172.17.61.234? Tell 172.17.60.1"
"554","16.145641166","fe80::905a:34ff:feac:42ae","ff02::fb","MDNS","532","Standard query response 0x0000 PTR, cache flush Android_5617ea2858a141e8b0a48dc8d0275193.local AAAA, cache flush fe80::905a:34ff:feac:42ae PTR, cache flush Android_5617ea2858a141e8b0a48dc8d0275193.local A, cache flush 172.17.61.223 PTR I1FQVzT8n14AAA._FC9F5ED42C8A._tcp.local SRV, cache flush 0 0 53601 Android_5617ea2858a141e8b0a48dc8d0275193.local TXT, cache flush PTR _FC9F5ED42C8A._tcp.local NSEC, cache flush E.A.2.4.C.A.E.F.F.F.4.3.A.5.0.9.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android_5617ea2858a141e8b0a48dc8d0275193.local NSEC, cache flush 223.61.17.172.in-addr.arpa NSEC, cache flush I1FQVzT8n14AAA._FC9F5ED42C8A._tcp.local"
"555","16.145642156","fe80::c09:31ad:3db9:9463","ff02::fb","MDNS","107","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"556","16.145923314","172.17.61.78","224.0.0.251","MDNS","87","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"557","16.145974667","3a:f7:2a:72:dd:be","Intel_30:32:07","LLC","137","S P, func=RNR, N(R)=64; DSAP NULL LSAP Individual, SSAP NULL LSAP Command"
"558","16.145977636","172.17.60.2","224.0.0.18","VRRP","60","Announcement (v2)"
"559","16.145978299","172.17.61.223","224.0.0.251","MDNS","512","Standard query response 0x0000 PTR, cache flush Android_5617ea2858a141e8b0a48dc8d0275193.local AAAA, cache flush fe80::905a:34ff:feac:42ae PTR, cache flush Android_5617ea2858a141e8b0a48dc8d0275193.local A, cache flush 172.17.61.223 PTR I1FQVzT8n14AAA._FC9F5ED42C8A._tcp.local SRV, cache flush 0 0 53601 Android_5617ea2858a141e8b0a48dc8d0275193.local TXT, cache flush PTR _FC9F5ED42C8A._tcp.local NSEC, cache flush E.A.2.4.C.A.E.F.F.F.4.3.A.5.0.9.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android_5617ea2858a141e8b0a48dc8d0275193.local NSEC, cache flush 223.61.17.172.in-addr.arpa NSEC, cache flush I1FQVzT8n14AAA._FC9F5ED42C8A._tcp.local"
"560","16.196054994","IETF-VRRP-VRID_02","Intel_30:32:07","ARP","56","Who has 172.17.60.191? Tell 172.17.60.1"
"561","16.206271044","172.17.60.49","239.255.255.250","SSDP","143","M-SEARCH * HTTP/1.1 "
"562","16.221823202","172.17.60.151","172.17.61.255","UDP","86","57621  >  57621 Len=44"
"563","16.396763631","172.17.61.200","3.7.13.58","TLSv1.2","120","Application Data"
"564","16.400026542","3.7.13.58","172.17.61.200","TCP","66","443  >  58864 [ACK] Seq=1121 Ack=184 Win=317 Len=0 TSval=3744534411 TSecr=1764745862"
"565","16.400128212","IETF-VRRP-VRID_02","Intel_30:32:07","ARP","56","Who has 172.17.60.19? Tell 172.17.60.1"
"566","16.443271425","IETF-VRRP-VRID_02","Intel_30:32:07","ARP","56","Who has 172.17.61.98? Tell 172.17.60.1"
"567","16.466981438","3.7.13.58","172.17.61.200","TLSv1.2","122","Application Data"
"568","16.467069151","172.17.61.200","3.7.13.58","TCP","66","58864  >  443 [ACK] Seq=184 Ack=1177 Win=44 Len=0 TSval=1764745932 TSecr=3744534461"
"569","16.498018472","IETF-VRRP-VRID_02","Intel_30:32:07","ARP","56","Who has 172.17.60.10? Tell 172.17.60.1"
"570","16.570755222","fe80::1c7b:a8d6:60ed:a476","ff02::fb","MDNS","120","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _rdlink._tcp.local, ""QU"" question"
"571","16.571021862","fe80::1c7b:a8d6:60ed:a476","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"572","16.571092273","172.17.61.100","224.0.0.251","MDNS","100","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _rdlink._tcp.local, ""QU"" question"
"573","16.756444337","IETF-VRRP-VRID_02","Intel_30:32:07","ARP","56","Who has 172.17.61.234? Tell 172.17.60.1"
"574","16.898369881","172.17.61.200","104.16.10.34","TCP","66","[TCP Dup ACK 18#16] 47466  >  443 [ACK] Seq=1 Ack=1 Win=61 Len=0 TSval=3486639599 TSecr=1867233446"
"575","16.903185951","IETF-VRRP-VRID_02","Intel_30:32:07","ARP","56","Who has 172.17.60.191? Tell 172.17.60.1"
"576","16.907837556","104.16.10.34","172.17.61.200","TCP","66","[TCP Dup ACK 19#16] 443  >  47466 [ACK] Seq=1 Ack=2 Win=295 Len=0 TSval=1867234472 TSecr=3486572934"
"577","16.944191036","172.17.60.2","224.0.0.18","VRRP","60","Announcement (v2)"
"578","16.974598988","172.17.60.47","172.17.61.255","NBNS","92","Name query NB WORKGROUP<1d>"
"579","16.977686026","172.17.61.24","172.17.61.255","NBNS","92","Name query NB WORKGROUP<1d>"
"580","16.979857400","172.17.61.135","172.17.61.255","NBNS","92","Name query NB WORKGROUP<1d>"
"581","17.009671964","172.17.60.47","172.17.61.255","NBNS","92","Name query NB <01><02>__MSBROWSE__<02><01>"
"582","17.033405713","172.17.61.100","224.0.0.251","MDNS","652","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question PTR Bhuvanâ\200\231s MacBook Pro._companion-link._tcp.local PTR Shantnuâ\200\231s MacBook Air._companion-link._tcp.local PTR iPad (5)._companion-link._tcp.local PTR iPad (3)._companion-link._tcp.local PTR saankhyaâ\200\231s MacBook Air._companion-link._tcp.local PTR Nehaâ\200\231s MacBook Air._companion-link._tcp.local PTR Adityaâ\200\231s MacBook Air (3)._companion-link._tcp.local PTR Namanâ\200\231s MacBook Air._companion-link._tcp.local PTR Shivanshâ\200\231s MacBook Air._companion-link._tcp.local PTR Gauthamâ\200\231s MacBook Air._companion-link._tcp.local PTR iPad (7)._companion-link._tcp.local PTR Arnabhaâ\200\231s MacBook Air._companion-link._tcp.local PTR Joshuaâ\200\231s MacBook Air._companion-link._tcp.local PTR Prathamâ\200\231s MacBook Air._companion-link._tcp.local PTR Arhamâ\200\231s MacBook Air._companion-link._tcp.local PTR Aadidevâ\200\231s iMac._companion-link._tcp.local"
"583","17.034358015","fe80::1c7b:a8d6:60ed:a476","ff02::fb","MDNS","672","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question PTR Bhuvanâ\200\231s MacBook Pro._companion-link._tcp.local PTR Shantnuâ\200\231s MacBook Air._companion-link._tcp.local PTR iPad (5)._companion-link._tcp.local PTR iPad (3)._companion-link._tcp.local PTR saankhyaâ\200\231s MacBook Air._companion-link._tcp.local PTR Nehaâ\200\231s MacBook Air._companion-link._tcp.local PTR Adityaâ\200\231s MacBook Air (3)._companion-link._tcp.local PTR Namanâ\200\231s MacBook Air._companion-link._tcp.local PTR Shivanshâ\200\231s MacBook Air._companion-link._tcp.local PTR Gauthamâ\200\231s MacBook Air._companion-link._tcp.local PTR iPad (7)._companion-link._tcp.local PTR Arnabhaâ\200\231s MacBook Air._companion-link._tcp.local PTR Joshuaâ\200\231s MacBook Air._companion-link._tcp.local PTR Prathamâ\200\231s MacBook Air._companion-link._tcp.local PTR Arhamâ\200\231s MacBook Air._companion-link._tcp.local PTR Aadidevâ\200\231s iMac._companion-link._tcp.local"
